time,delta_theta_avg
8.485900000000e0,3.078950255246e-2
8.486000000000e0,3.079541173268e-2
8.486100000000e0,3.080132111406e-2
8.486200000000e0,3.080723069657e-2
8.486300000000e0,3.081314048018e-2
8.486400000000e0,3.081905046492e-2
8.486500000000e0,3.082496065081e-2
8.486600000000e0,3.083087103795e-2
8.486700000000e0,3.083678162642e-2
8.486800000000e0,3.084269241637e-2
8.486900000000e0,3.084860340794e-2
8.487000000000e0,3.085451460134e-2
8.487100000000e0,3.086042599679e-2
8.487200000000e0,3.086633759452e-2
8.487300000000e0,3.087224939482e-2
8.487400000000e0,3.087816139800e-2
8.487500000000e0,3.088407360440e-2
8.487600000000e0,3.088998601437e-2
8.487700000000e0,3.089589862831e-2
8.487800000000e0,3.090181144666e-2
8.487900000000e0,3.090772446986e-2
8.488000000000e0,3.091363769839e-2
8.488100000000e0,3.091955113277e-2
8.488200000000e0,3.092546477353e-2
8.488300000000e0,3.093137862126e-2
8.488400000000e0,3.093729267654e-2
8.488500000000e0,3.094320694000e-2
8.488600000000e0,3.094912141230e-2
8.488700000000e0,3.095503609414e-2
8.488800000000e0,3.096095098621e-2
8.488900000000e0,3.096686608927e-2
8.489000000000e0,3.097278140409e-2
8.489100000000e0,3.097869693148e-2
8.489200000000e0,3.098461267225e-2
8.489300000000e0,3.099052862728e-2
8.489400000000e0,3.099644479745e-2
8.489500000000e0,3.100236118368e-2
8.489600000000e0,3.100827778692e-2
8.489700000000e0,3.101419460814e-2
8.489800000000e0,3.102011164835e-2
8.489900000000e0,3.102602890857e-2
8.490000000000e0,3.103194638988e-2
8.490100000000e0,3.103786409335e-2
8.490200000000e0,3.104378202012e-2
8.490300000000e0,3.104970017132e-2
8.490400000000e0,3.105561854814e-2
8.490500000000e0,3.106153715178e-2
8.490600000000e0,3.106745598347e-2
8.490700000000e0,3.107337504447e-2
8.490800000000e0,3.107929433609e-2
8.490900000000e0,3.108521385963e-2
8.491000000000e0,3.109113361644e-2
8.491100000000e0,3.109705360790e-2
8.491200000000e0,3.110297383542e-2
8.491300000000e0,3.110889430042e-2
8.491400000000e0,3.111481500438e-2
8.491500000000e0,3.112073594878e-2
8.491600000000e0,3.112665713514e-2
8.491700000000e0,3.113257856500e-2
8.491800000000e0,3.113850023994e-2
8.491900000000e0,3.114442216157e-2
8.492000000000e0,3.115034433151e-2
8.492100000000e0,3.115626675142e-2
8.492200000000e0,3.116218942300e-2
8.492300000000e0,3.116811234796e-2
8.492400000000e0,3.117403552803e-2
8.492500000000e0,3.117995896501e-2
8.492600000000e0,3.118588266068e-2
8.492700000000e0,3.119180661687e-2
8.492800000000e0,3.119773083544e-2
8.492900000000e0,3.120365531828e-2
8.493000000000e0,3.120958006729e-2
8.493100000000e0,3.121550508442e-2
8.493200000000e0,3.122143037163e-2
8.493300000000e0,3.122735593092e-2
8.493400000000e0,3.123328176431e-2
8.493500000000e0,3.123920787385e-2
8.493600000000e0,3.124513426163e-2
8.493700000000e0,3.125106092974e-2
8.493800000000e0,3.125698788033e-2
8.493900000000e0,3.126291511555e-2
8.494000000000e0,3.126884263759e-2
8.494100000000e0,3.127477044867e-2
8.494200000000e0,3.128069855104e-2
8.494300000000e0,3.128662694696e-2
8.494400000000e0,3.129255563873e-2
8.494500000000e0,3.129848462869e-2
8.494600000000e0,3.130441391918e-2
8.494700000000e0,3.131034351259e-2
8.494800000000e0,3.131627341132e-2
8.494900000000e0,3.132220361781e-2
8.495000000000e0,3.132813413451e-2
8.495100000000e0,3.133406496393e-2
8.495200000000e0,3.133999610858e-2
8.495300000000e0,3.134592757101e-2
8.495400000000e0,3.135185935377e-2
8.495500000000e0,3.135779145948e-2
8.495600000000e0,3.136372389075e-2
8.495700000000e0,3.136965665024e-2
8.495800000000e0,3.137558974063e-2
8.495900000000e0,3.138152316462e-2
8.496000000000e0,3.138745692494e-2
8.496100000000e0,3.139339102435e-2
8.496200000000e0,3.139932546565e-2
8.496300000000e0,3.140526025163e-2
8.496400000000e0,3.141119538514e-2
8.496500000000e0,3.141713086905e-2
8.496600000000e0,3.142306670624e-2
8.496700000000e0,3.142900289963e-2
8.496800000000e0,3.143493945218e-2
8.496900000000e0,3.144087636684e-2
8.497000000000e0,3.144681364663e-2
8.497100000000e0,3.145275129455e-2
8.497200000000e0,3.145868931366e-2
8.497300000000e0,3.146462770704e-2
8.497400000000e0,3.147056647778e-2
8.497500000000e0,3.147650562903e-2
8.497600000000e0,3.148244516392e-2
8.497700000000e0,3.148838508564e-2
8.497800000000e0,3.149432539740e-2
8.497900000000e0,3.150026610243e-2
8.498000000000e0,3.150620720398e-2
8.498100000000e0,3.151214870535e-2
8.498200000000e0,3.151809060983e-2
8.498300000000e0,3.152403292077e-2
8.498400000000e0,3.152997564152e-2
8.498500000000e0,3.153591877547e-2
8.498600000000e0,3.154186232604e-2
8.498700000000e0,3.154780629666e-2
8.498800000000e0,3.155375069078e-2
8.498900000000e0,3.155969551191e-2
8.499000000000e0,3.156564076356e-2
8.499100000000e0,3.157158644925e-2
8.499200000000e0,3.157753257256e-2
8.499300000000e0,3.158347913708e-2
8.499400000000e0,3.158942614642e-2
8.499500000000e0,3.159537360422e-2
8.499600000000e0,3.160132151413e-2
8.499700000000e0,3.160726987987e-2
8.499800000000e0,3.161321870513e-2
8.499900000000e0,3.161916799365e-2
8.500000000000e0,3.162511774921e-2
8.500100000000e0,3.163106797558e-2
8.500200000000e0,3.163701867658e-2
8.500300000000e0,3.164296985605e-2
8.500400000000e0,3.164892151785e-2
8.500500000000e0,3.165487366587e-2
8.500600000000e0,3.166082630402e-2
8.500700000000e0,3.166677943623e-2
8.500800000000e0,3.167273306647e-2
8.500900000000e0,3.167868719872e-2
8.501000000000e0,3.168464183699e-2
8.501100000000e0,3.169059698530e-2
8.501200000000e0,3.169655264773e-2
8.501300000000e0,3.170250882834e-2
8.501400000000e0,3.170846553125e-2
8.501500000000e0,3.171442276058e-2
8.501600000000e0,3.172038052048e-2
8.501700000000e0,3.172633881514e-2
8.501800000000e0,3.173229764875e-2
8.501900000000e0,3.173825702553e-2
8.502000000000e0,3.174421694974e-2
8.502100000000e0,3.175017742565e-2
8.502200000000e0,3.175613845754e-2
8.502300000000e0,3.176210004974e-2
8.502400000000e0,3.176806220660e-2
8.502500000000e0,3.177402493246e-2
8.502600000000e0,3.177998823173e-2
8.502700000000e0,3.178595210882e-2
8.502800000000e0,3.179191656815e-2
8.502900000000e0,3.179788161419e-2
8.503000000000e0,3.180384725142e-2
8.503100000000e0,3.180981348434e-2
8.503200000000e0,3.181578031748e-2
8.503300000000e0,3.182174775538e-2
8.503400000000e0,3.182771580263e-2
8.503500000000e0,3.183368446380e-2
8.503600000000e0,3.183965374354e-2
8.503700000000e0,3.184562364646e-2
8.503800000000e0,3.185159417723e-2
8.503900000000e0,3.185756534055e-2
8.504000000000e0,3.186353714112e-2
8.504100000000e0,3.186950958366e-2
8.504200000000e0,3.187548267293e-2
8.504300000000e0,3.188145641370e-2
8.504400000000e0,3.188743081077e-2
8.504500000000e0,3.189340586896e-2
8.504600000000e0,3.189938159311e-2
8.504700000000e0,3.190535798808e-2
8.504800000000e0,3.191133505876e-2
8.504900000000e0,3.191731281004e-2
8.505000000000e0,3.192329124687e-2
8.505100000000e0,3.192927037418e-2
8.505200000000e0,3.193525019695e-2
8.505300000000e0,3.194123072017e-2
8.505400000000e0,3.194721194886e-2
8.505500000000e0,3.195319388805e-2
8.505600000000e0,3.195917654279e-2
8.505700000000e0,3.196515991817e-2
8.505800000000e0,3.197114401928e-2
8.505900000000e0,3.197712885124e-2
8.506000000000e0,3.198311441920e-2
8.506100000000e0,3.198910072831e-2
8.506200000000e0,3.199508778377e-2
8.506300000000e0,3.200107559076e-2
8.506400000000e0,3.200706415453e-2
8.506500000000e0,3.201305348031e-2
8.506600000000e0,3.201904357336e-2
8.506700000000e0,3.202503443898e-2
8.506800000000e0,3.203102608247e-2
8.506900000000e0,3.203701850916e-2
8.507000000000e0,3.204301172440e-2
8.507100000000e0,3.204900573355e-2
8.507200000000e0,3.205500054200e-2
8.507300000000e0,3.206099615516e-2
8.507400000000e0,3.206699257846e-2
8.507500000000e0,3.207298981734e-2
8.507600000000e0,3.207898787728e-2
8.507700000000e0,3.208498676376e-2
8.507800000000e0,3.209098648229e-2
8.507900000000e0,3.209698703839e-2
8.508000000000e0,3.210298843761e-2
8.508100000000e0,3.210899068553e-2
8.508200000000e0,3.211499378771e-2
8.508300000000e0,3.212099774978e-2
8.508400000000e0,3.212700257735e-2
8.508500000000e0,3.213300827607e-2
8.508600000000e0,3.213901485159e-2
8.508700000000e0,3.214502230961e-2
8.508800000000e0,3.215103065582e-2
8.508900000000e0,3.215703989594e-2
8.509000000000e0,3.216305003571e-2
8.509100000000e0,3.216906108088e-2
8.509200000000e0,3.217507303724e-2
8.509300000000e0,3.218108591058e-2
8.509400000000e0,3.218709970670e-2
8.509500000000e0,3.219311443145e-2
8.509600000000e0,3.219913009066e-2
8.509700000000e0,3.220514669022e-2
8.509800000000e0,3.221116423601e-2
8.509900000000e0,3.221718273392e-2
8.510000000000e0,3.222320218989e-2
8.510100000000e0,3.222922260985e-2
8.510200000000e0,3.223524399976e-2
8.510300000000e0,3.224126636560e-2
8.510400000000e0,3.224728971337e-2
8.510500000000e0,3.225331404907e-2
8.510600000000e0,3.225933937873e-2
8.510700000000e0,3.226536570840e-2
8.510800000000e0,3.227139304415e-2
8.510900000000e0,3.227742139205e-2
8.511000000000e0,3.228345075821e-2
8.511100000000e0,3.228948114874e-2
8.511200000000e0,3.229551256977e-2
8.511300000000e0,3.230154502746e-2
8.511400000000e0,3.230757852798e-2
8.511500000000e0,3.231361307749e-2
8.511600000000e0,3.231964868222e-2
8.511700000000e0,3.232568534837e-2
8.511800000000e0,3.233172308218e-2
8.511900000000e0,3.233776188990e-2
8.512000000000e0,3.234380177780e-2
8.512100000000e0,3.234984275217e-2
8.512200000000e0,3.235588481929e-2
8.512300000000e0,3.236192798549e-2
8.512400000000e0,3.236797225710e-2
8.512500000000e0,3.237401764047e-2
8.512600000000e0,3.238006414196e-2
8.512700000000e0,3.238611176796e-2
8.512800000000e0,3.239216052486e-2
8.512900000000e0,3.239821041907e-2
8.513000000000e0,3.240426145702e-2
8.513100000000e0,3.241031364515e-2
8.513200000000e0,3.241636698993e-2
8.513300000000e0,3.242242149782e-2
8.513400000000e0,3.242847717532e-2
8.513500000000e0,3.243453402893e-2
8.513600000000e0,3.244059206517e-2
8.513700000000e0,3.244665129057e-2
8.513800000000e0,3.245271171169e-2
8.513900000000e0,3.245877333509e-2
8.514000000000e0,3.246483616735e-2
8.514100000000e0,3.247090021506e-2
8.514200000000e0,3.247696548484e-2
8.514300000000e0,3.248303198330e-2
8.514400000000e0,3.248909971710e-2
8.514500000000e0,3.249516869287e-2
8.514600000000e0,3.250123891728e-2
8.514700000000e0,3.250731039702e-2
8.514800000000e0,3.251338313879e-2
8.514900000000e0,3.251945714928e-2
8.515000000000e0,3.252553243523e-2
8.515100000000e0,3.253160900337e-2
8.515200000000e0,3.253768686046e-2
8.515300000000e0,3.254376601326e-2
8.515400000000e0,3.254984646854e-2
8.515500000000e0,3.255592823310e-2
8.515600000000e0,3.256201131374e-2
8.515700000000e0,3.256809571729e-2
8.515800000000e0,3.257418145058e-2
8.515900000000e0,3.258026852044e-2
8.516000000000e0,3.258635693375e-2
8.516100000000e0,3.259244669737e-2
8.516200000000e0,3.259853781819e-2
8.516300000000e0,3.260463030310e-2
8.516400000000e0,3.261072415901e-2
8.516500000000e0,3.261681939285e-2
8.516600000000e0,3.262291601156e-2
8.516700000000e0,3.262901402207e-2
8.516800000000e0,3.263511343136e-2
8.516900000000e0,3.264121424639e-2
8.517000000000e0,3.264731647416e-2
8.517100000000e0,3.265342012164e-2
8.517200000000e0,3.265952519587e-2
8.517300000000e0,3.266563170386e-2
8.517400000000e0,3.267173965264e-2
8.517500000000e0,3.267784904925e-2
8.517600000000e0,3.268395990077e-2
8.517700000000e0,3.269007221424e-2
8.517800000000e0,3.269618599676e-2
8.517900000000e0,3.270230125541e-2
8.518000000000e0,3.270841799731e-2
8.518100000000e0,3.271453622955e-2
8.518200000000e0,3.272065595928e-2
8.518300000000e0,3.272677719362e-2
8.518400000000e0,3.273289993972e-2
8.518500000000e0,3.273902420474e-2
8.518600000000e0,3.274514999586e-2
8.518700000000e0,3.275127732025e-2
8.518800000000e0,3.275740618511e-2
8.518900000000e0,3.276353659763e-2
8.519000000000e0,3.276966856503e-2
8.519100000000e0,3.277580209453e-2
8.519200000000e0,3.278193719337e-2
8.519300000000e0,3.278807386878e-2
8.519400000000e0,3.279421212802e-2
8.519500000000e0,3.280035197836e-2
8.519600000000e0,3.280649342706e-2
8.519700000000e0,3.281263648142e-2
8.519800000000e0,3.281878114872e-2
8.519900000000e0,3.282492743627e-2
8.520000000000e0,3.283107535138e-2
8.520100000000e0,3.283722490137e-2
8.520200000000e0,3.284337609358e-2
8.520300000000e0,3.284952893534e-2
8.520400000000e0,3.285568343401e-2
8.520500000000e0,3.286183959694e-2
8.520600000000e0,3.286799743151e-2
8.520700000000e0,3.287415694509e-2
8.520800000000e0,3.288031814506e-2
8.520900000000e0,3.288648103883e-2
8.521000000000e0,3.289264563380e-2
8.521100000000e0,3.289881193738e-2
8.521200000000e0,3.290497995699e-2
8.521300000000e0,3.291114970006e-2
8.521400000000e0,3.291732117403e-2
8.521500000000e0,3.292349438634e-2
8.521600000000e0,3.292966934446e-2
8.521700000000e0,3.293584605584e-2
8.521800000000e0,3.294202452795e-2
8.521900000000e0,3.294820476827e-2
8.522000000000e0,3.295438678430e-2
8.522100000000e0,3.296057058352e-2
8.522200000000e0,3.296675617343e-2
8.522300000000e0,3.297294356155e-2
8.522400000000e0,3.297913275540e-2
8.522500000000e0,3.298532376248e-2
8.522600000000e0,3.299151659035e-2
8.522700000000e0,3.299771124654e-2
8.522800000000e0,3.300390773859e-2
8.522900000000e0,3.301010607405e-2
8.523000000000e0,3.301630626050e-2
8.523100000000e0,3.302250830549e-2
8.523200000000e0,3.302871221659e-2
8.523300000000e0,3.303491800140e-2
8.523400000000e0,3.304112566748e-2
8.523500000000e0,3.304733522245e-2
8.523600000000e0,3.305354667390e-2
8.523700000000e0,3.305976002943e-2
8.523800000000e0,3.306597529666e-2
8.523900000000e0,3.307219248320e-2
8.524000000000e0,3.307841159669e-2
8.524100000000e0,3.308463264474e-2
8.524200000000e0,3.309085563501e-2
8.524300000000e0,3.309708057512e-2
8.524400000000e0,3.310330747273e-2
8.524500000000e0,3.310953633550e-2
8.524600000000e0,3.311576717107e-2
8.524700000000e0,3.312199998712e-2
8.524800000000e0,3.312823479132e-2
8.524900000000e0,3.313447159133e-2
8.525000000000e0,3.314071039485e-2
8.525100000000e0,3.314695120955e-2
8.525200000000e0,3.315319404313e-2
8.525300000000e0,3.315943890328e-2
8.525400000000e0,3.316568579770e-2
8.525500000000e0,3.317193473409e-2
8.525600000000e0,3.317818572017e-2
8.525700000000e0,3.318443876365e-2
8.525800000000e0,3.319069387225e-2
8.525900000000e0,3.319695105368e-2
8.526000000000e0,3.320321031568e-2
8.526100000000e0,3.320947166598e-2
8.526200000000e0,3.321573511231e-2
8.526300000000e0,3.322200066241e-2
8.526400000000e0,3.322826832403e-2
8.526500000000e0,3.323453810490e-2
8.526600000000e0,3.324081001279e-2
8.526700000000e0,3.324708405545e-2
8.526800000000e0,3.325336024062e-2
8.526900000000e0,3.325963857608e-2
8.527000000000e0,3.326591906959e-2
8.527100000000e0,3.327220172892e-2
8.527200000000e0,3.327848656183e-2
8.527300000000e0,3.328477357610e-2
8.527400000000e0,3.329106277951e-2
8.527500000000e0,3.329735417984e-2
8.527600000000e0,3.330364778487e-2
8.527700000000e0,3.330994360239e-2
8.527800000000e0,3.331624164018e-2
8.527900000000e0,3.332254190603e-2
8.528000000000e0,3.332884440774e-2
8.528100000000e0,3.333514915310e-2
8.528200000000e0,3.334145614991e-2
8.528300000000e0,3.334776540598e-2
8.528400000000e0,3.335407692909e-2
8.528500000000e0,3.336039072707e-2
8.528600000000e0,3.336670680770e-2
8.528700000000e0,3.337302517880e-2
8.528800000000e0,3.337934584819e-2
8.528900000000e0,3.338566882366e-2
8.529000000000e0,3.339199411304e-2
8.529100000000e0,3.339832172414e-2
8.529200000000e0,3.340465166477e-2
8.529300000000e0,3.341098394275e-2
8.529400000000e0,3.341731856590e-2
8.529500000000e0,3.342365554204e-2
8.529600000000e0,3.342999487899e-2
8.529700000000e0,3.343633658456e-2
8.529800000000e0,3.344268066659e-2
8.529900000000e0,3.344902713289e-2
8.530000000000e0,3.345537599130e-2
8.530100000000e0,3.346172724962e-2
8.530200000000e0,3.346808091569e-2
8.530300000000e0,3.347443699734e-2
8.530400000000e0,3.348079550238e-2
8.530500000000e0,3.348715643865e-2
8.530600000000e0,3.349351981396e-2
8.530700000000e0,3.349988563616e-2
8.530800000000e0,3.350625391305e-2
8.530900000000e0,3.351262465247e-2
8.531000000000e0,3.351899786225e-2
8.531100000000e0,3.352537355021e-2
8.531200000000e0,3.353175172417e-2
8.531300000000e0,3.353813239196e-2
8.531400000000e0,3.354451556140e-2
8.531500000000e0,3.355090124032e-2
8.531600000000e0,3.355728943653e-2
8.531700000000e0,3.356368015787e-2
8.531800000000e0,3.357007341215e-2
8.531900000000e0,3.357646920719e-2
8.532000000000e0,3.358286755081e-2
8.532100000000e0,3.358926845083e-2
8.532200000000e0,3.359567191507e-2
8.532300000000e0,3.360207795134e-2
8.532400000000e0,3.360848656745e-2
8.532500000000e0,3.361489777122e-2
8.532600000000e0,3.362131157046e-2
8.532700000000e0,3.362772797297e-2
8.532800000000e0,3.363414698657e-2
8.532900000000e0,3.364056861906e-2
8.533000000000e0,3.364699287824e-2
8.533100000000e0,3.365341977191e-2
8.533200000000e0,3.365984930789e-2
8.533300000000e0,3.366628149395e-2
8.533400000000e0,3.367271633790e-2
8.533500000000e0,3.367915384753e-2
8.533600000000e0,3.368559403063e-2
8.533700000000e0,3.369203689500e-2
8.533800000000e0,3.369848244840e-2
8.533900000000e0,3.370493069863e-2
8.534000000000e0,3.371138165346e-2
8.534100000000e0,3.371783532068e-2
8.534200000000e0,3.372429170805e-2
8.534300000000e0,3.373075082335e-2
8.534400000000e0,3.373721267435e-2
8.534500000000e0,3.374367726880e-2
8.534600000000e0,3.375014461447e-2
8.534700000000e0,3.375661471912e-2
8.534800000000e0,3.376308759051e-2
8.534900000000e0,3.376956323638e-2
8.535000000000e0,3.377604166447e-2
8.535100000000e0,3.378252288255e-2
8.535200000000e0,3.378900689833e-2
8.535300000000e0,3.379549371957e-2
8.535400000000e0,3.380198335399e-2
8.535500000000e0,3.380847580932e-2
8.535600000000e0,3.381497109328e-2
8.535700000000e0,3.382146921359e-2
8.535800000000e0,3.382797017797e-2
8.535900000000e0,3.383447399413e-2
8.536000000000e0,3.384098066978e-2
8.536100000000e0,3.384749021261e-2
8.536200000000e0,3.385400263032e-2
8.536300000000e0,3.386051793062e-2
8.536400000000e0,3.386703612117e-2
8.536500000000e0,3.387355720968e-2
8.536600000000e0,3.388008120381e-2
8.536700000000e0,3.388660811123e-2
8.536800000000e0,3.389313793963e-2
8.536900000000e0,3.389967069665e-2
8.537000000000e0,3.390620638995e-2
8.537100000000e0,3.391274502719e-2
8.537200000000e0,3.391928661602e-2
8.537300000000e0,3.392583116407e-2
8.537400000000e0,3.393237867898e-2
8.537500000000e0,3.393892916838e-2
8.537600000000e0,3.394548263989e-2
8.537700000000e0,3.395203910113e-2
8.537800000000e0,3.395859855972e-2
8.537900000000e0,3.396516102325e-2
8.538000000000e0,3.397172649934e-2
8.538100000000e0,3.397829499556e-2
8.538200000000e0,3.398486651952e-2
8.538300000000e0,3.399144107878e-2
8.538400000000e0,3.399801868094e-2
8.538500000000e0,3.400459933354e-2
8.538600000000e0,3.401118304416e-2
8.538700000000e0,3.401776982035e-2
8.538800000000e0,3.402435966966e-2
8.538900000000e0,3.403095259964e-2
8.539000000000e0,3.403754861780e-2
8.539100000000e0,3.404414773169e-2
8.539200000000e0,3.405074994882e-2
8.539300000000e0,3.405735527670e-2
8.539400000000e0,3.406396372285e-2
8.539500000000e0,3.407057529476e-2
8.539600000000e0,3.407718999992e-2
8.539700000000e0,3.408380784581e-2
8.539800000000e0,3.409042883992e-2
8.539900000000e0,3.409705298971e-2
8.540000000000e0,3.410368030265e-2
8.540100000000e0,3.411031078618e-2
8.540200000000e0,3.411694444775e-2
8.540300000000e0,3.412358129479e-2
8.540400000000e0,3.413022133475e-2
8.540500000000e0,3.413686457504e-2
8.540600000000e0,3.414351102307e-2
8.540700000000e0,3.415016068626e-2
8.540800000000e0,3.415681357198e-2
8.540900000000e0,3.416346968764e-2
8.541000000000e0,3.417012904062e-2
8.541100000000e0,3.417679163828e-2
8.541200000000e0,3.418345748799e-2
8.541300000000e0,3.419012659711e-2
8.541400000000e0,3.419679897297e-2
8.541500000000e0,3.420347462292e-2
8.541600000000e0,3.421015355428e-2
8.541700000000e0,3.421683577438e-2
8.541800000000e0,3.422352129051e-2
8.541900000000e0,3.423021010999e-2
8.542000000000e0,3.423690224010e-2
8.542100000000e0,3.424359768812e-2
8.542200000000e0,3.425029646134e-2
8.542300000000e0,3.425699856700e-2
8.542400000000e0,3.426370401237e-2
8.542500000000e0,3.427041280468e-2
8.542600000000e0,3.427712495118e-2
8.542700000000e0,3.428384045909e-2
8.542800000000e0,3.429055933562e-2
8.542900000000e0,3.429728158798e-2
8.543000000000e0,3.430400722336e-2
8.543100000000e0,3.431073624895e-2
8.543200000000e0,3.431746867192e-2
8.543300000000e0,3.432420449943e-2
8.543400000000e0,3.433094373865e-2
8.543500000000e0,3.433768639671e-2
8.543600000000e0,3.434443248076e-2
8.543700000000e0,3.435118199790e-2
8.543800000000e0,3.435793495526e-2
8.543900000000e0,3.436469135994e-2
8.544000000000e0,3.437145121902e-2
8.544100000000e0,3.437821453960e-2
8.544200000000e0,3.438498132873e-2
8.544300000000e0,3.439175159348e-2
8.544400000000e0,3.439852534090e-2
8.544500000000e0,3.440530257801e-2
8.544600000000e0,3.441208331186e-2
8.544700000000e0,3.441886754945e-2
8.544800000000e0,3.442565529778e-2
8.544900000000e0,3.443244656385e-2
8.545000000000e0,3.443924135465e-2
8.545100000000e0,3.444603967712e-2
8.545200000000e0,3.445284153824e-2
8.545300000000e0,3.445964694495e-2
8.545400000000e0,3.446645590419e-2
8.545500000000e0,3.447326842287e-2
8.545600000000e0,3.448008450791e-2
8.545700000000e0,3.448690416621e-2
8.545800000000e0,3.449372740465e-2
8.545900000000e0,3.450055423010e-2
8.546000000000e0,3.450738464944e-2
8.546100000000e0,3.451421866951e-2
8.546200000000e0,3.452105629714e-2
8.546300000000e0,3.452789753917e-2
8.546400000000e0,3.453474240241e-2
8.546500000000e0,3.454159089366e-2
8.546600000000e0,3.454844301970e-2
8.546700000000e0,3.455529878732e-2
8.546800000000e0,3.456215820328e-2
8.546900000000e0,3.456902127432e-2
8.547000000000e0,3.457588800719e-2
8.547100000000e0,3.458275840861e-2
8.547200000000e0,3.458963248529e-2
8.547300000000e0,3.459651024393e-2
8.547400000000e0,3.460339169122e-2
8.547500000000e0,3.461027683383e-2
8.547600000000e0,3.461716567842e-2
8.547700000000e0,3.462405823163e-2
8.547800000000e0,3.463095450011e-2
8.547900000000e0,3.463785449046e-2
8.548000000000e0,3.464475820930e-2
8.548100000000e0,3.465166566322e-2
8.548200000000e0,3.465857685879e-2
8.548300000000e0,3.466549180258e-2
8.548400000000e0,3.467241050115e-2
8.548500000000e0,3.467933296104e-2
8.548600000000e0,3.468625918876e-2
8.548700000000e0,3.469318919082e-2
8.548800000000e0,3.470012297373e-2
8.548900000000e0,3.470706054397e-2
8.549000000000e0,3.471400190800e-2
8.549100000000e0,3.472094707227e-2
8.549200000000e0,3.472789604324e-2
8.549300000000e0,3.473484882732e-2
8.549400000000e0,3.474180543092e-2
8.549500000000e0,3.474876586045e-2
8.549600000000e0,3.475573012227e-2
8.549700000000e0,3.476269822277e-2
8.549800000000e0,3.476967016830e-2
8.549900000000e0,3.477664596518e-2
8.550000000000e0,3.478362561976e-2
8.550100000000e0,3.479060913832e-2
8.550200000000e0,3.479759652718e-2
8.550300000000e0,3.480458779261e-2
8.550400000000e0,3.481158294087e-2
8.550500000000e0,3.481858197821e-2
8.550600000000e0,3.482558491087e-2
8.550700000000e0,3.483259174506e-2
8.550800000000e0,3.483960248699e-2
8.550900000000e0,3.484661714285e-2
8.551000000000e0,3.485363571881e-2
8.551100000000e0,3.486065822103e-2
8.551200000000e0,3.486768465565e-2
8.551300000000e0,3.487471502879e-2
8.551400000000e0,3.488174934657e-2
8.551500000000e0,3.488878761509e-2
8.551600000000e0,3.489582984042e-2
8.551700000000e0,3.490287602863e-2
8.551800000000e0,3.490992618576e-2
8.551900000000e0,3.491698031785e-2
8.552000000000e0,3.492403843092e-2
8.552100000000e0,3.493110053096e-2
8.552200000000e0,3.493816662396e-2
8.552300000000e0,3.494523671588e-2
8.552400000000e0,3.495231081269e-2
8.552500000000e0,3.495938892031e-2
8.552600000000e0,3.496647104467e-2
8.552700000000e0,3.497355719167e-2
8.552800000000e0,3.498064736719e-2
8.552900000000e0,3.498774157710e-2
8.553000000000e0,3.499483982726e-2
8.553100000000e0,3.500194212351e-2
8.553200000000e0,3.500904847167e-2
8.553300000000e0,3.501615887754e-2
8.553400000000e0,3.502327334690e-2
8.553500000000e0,3.503039188553e-2
8.553600000000e0,3.503751449919e-2
8.553700000000e0,3.504464119360e-2
8.553800000000e0,3.505177197450e-2
8.553900000000e0,3.505890684757e-2
8.554000000000e0,3.506604581851e-2
8.554100000000e0,3.507318889298e-2
8.554200000000e0,3.508033607665e-2
8.554300000000e0,3.508748737513e-2
8.554400000000e0,3.509464279405e-2
8.554500000000e0,3.510180233901e-2
8.554600000000e0,3.510896601558e-2
8.554700000000e0,3.511613382934e-2
8.554800000000e0,3.512330578583e-2
8.554900000000e0,3.513048189058e-2
8.555000000000e0,3.513766214910e-2
8.555100000000e0,3.514484656689e-2
8.555200000000e0,3.515203514942e-2
8.555300000000e0,3.515922790215e-2
8.555400000000e0,3.516642483052e-2
8.555500000000e0,3.517362593996e-2
8.555600000000e0,3.518083123586e-2
8.555700000000e0,3.518804072363e-2
8.555800000000e0,3.519525440862e-2
8.555900000000e0,3.520247229619e-2
8.556000000000e0,3.520969439167e-2
8.556100000000e0,3.521692070037e-2
8.556200000000e0,3.522415122760e-2
8.556300000000e0,3.523138597862e-2
8.556400000000e0,3.523862495870e-2
8.556500000000e0,3.524586817308e-2
8.556600000000e0,3.525311562699e-2
8.556700000000e0,3.526036732563e-2
8.556800000000e0,3.526762327417e-2
8.556900000000e0,3.527488347780e-2
8.557000000000e0,3.528214794166e-2
8.557100000000e0,3.528941667088e-2
8.557200000000e0,3.529668967057e-2
8.557300000000e0,3.530396694582e-2
8.557400000000e0,3.531124850171e-2
8.557500000000e0,3.531853434329e-2
8.557600000000e0,3.532582447560e-2
8.557700000000e0,3.533311890365e-2
8.557800000000e0,3.534041763244e-2
8.557900000000e0,3.534772066696e-2
8.558000000000e0,3.535502801215e-2
8.558100000000e0,3.536233967296e-2
8.558200000000e0,3.536965565432e-2
8.558300000000e0,3.537697596112e-2
8.558400000000e0,3.538430059824e-2
8.558500000000e0,3.539162957055e-2
8.558600000000e0,3.539896288290e-2
8.558700000000e0,3.540630054010e-2
8.558800000000e0,3.541364254696e-2
8.558900000000e0,3.542098890827e-2
8.559000000000e0,3.542833962880e-2
8.559100000000e0,3.543569471328e-2
8.559200000000e0,3.544305416644e-2
8.559300000000e0,3.545041799300e-2
8.559400000000e0,3.545778619763e-2
